date,warehouse_id,shift_id,month,weekday,base_volume,monthly_multiplier,weekday_multiplier,shift_share,expected_volume,volume,shipments,base_workers,shift_worker_multiplier,workers,labor_hours,Productivity,base_productivity,shift_productivity_multiplier,expected_productivity,capacity,productivity,utilization,utilization_perct,backlog,units_procced,utilization_factor,error_rate,errors,errors_percet,backlog_factor,on_time_rate,on_time_ships,late_shipments,on_time_ships_percet
2025-09-09,WH04,S3,9,1,3800,1.0,1.0,0.25,950,1023,8184,23,0.75,17,136,7.522058823529412,82,0.85,69.7,9479,60.18,0.8633822133136407,86.34,0,8184,1.4,0.012554931644086022,103,1.26,1.0,0.9635315413330283,7886,298,96.35
2025-09-09,WH05,S1,9,1,3000,1.0,1.0,0.4,1200,1192,9536,18,1.0,18,144,8.277777777777779,70,1.05,73.5,10584,66.22,0.9009826152683296,90.1,0,9536,1.4,0.01324188367525515,126,1.32,1.0,0.9510189579925317,9069,467,95.1
2025-09-09,WH05,S2,9,1,3000,1.0,1.0,0.35,1050,1107,8856,18,0.95,17,136,8.139705882352942,70,1.0,70.0,9520,65.12,0.9302521008403362,93.03,0,26568,1.4,0.012214026653369452,108,1.22,1.0,0.9403188704167038,8327,529,94.03
2025-09-09,WH05,S3,9,1,3000,1.0,1.0,0.25,750,810,6480,18,0.75,14,112,7.232142857142857,70,0.85,59.5,6664,57.86,0.9723889555822329,97.24,0,6480,1.4,0.010141568558391524,66,1.02,1.0,0.9785266201195469,6341,139,97.85
2025-09-10,WH01,S1,9,2,4200,1.0,1.0,0.4,1680,1625,13000,25,1.0,25,200,8.125,85,1.05,89.25,17850,65.0,0.7282913165266106,72.83,0,13000,1.0,0.009254743497863831,120,0.92,1.0,0.9527573021998096,12386,614,95.28
2025-09-10,WH01,S2,9,2,4200,1.0,1.0,0.35,1470,1531,12248,25,0.95,24,192,7.973958333333333,85,1.0,85.0,16320,63.79,0.7504901960784314,75.05,0,12248,1.0,0.010743186550853828,132,1.08,1.0,0.9688351719047734,11866,382,96.88
2025-09-10,WH01,S3,9,2,4200,1.0,1.0,0.25,1050,1061,8488,25,0.75,19,152,6.980263157894737,85,0.85,72.25,10982,55.84,0.7729011109087598,77.29,0,16976,1.0,0.008097672886074084,69,0.81,1.0,0.9630632930725646,8174,314,96.31
2025-09-10,WH02,S1,9,2,5000,1.0,1.0,0.4,2000,2108,16864,30,1.0,30,240,8.783333333333333,90,1.05,94.5,22680,70.27,0.7435626102292769,74.36,0,16864,1.0,0.008294933032349905,140,0.83,1.0,0.9634125706538785,16247,617,96.34
2025-09-10,WH02,S2,9,2,5000,1.0,1.0,0.35,1750,1836,14688,30,0.95,28,224,8.196428571428571,90,1.0,90.0,20160,65.57,0.7285714285714285,72.86,0,14688,1.0,0.00772378261155869,113,0.77,1.0,0.9398940860098254,13805,883,93.99
2025-09-10,WH02,S3,9,2,5000,1.0,1.0,0.25,1250,1386,11088,30,0.75,22,176,7.875,90,0.85,76.5,13464,63.0,0.8235294117647058,82.35,0,11088,1.0,0.008349325725484816,93,0.84,1.0,0.9658051870744893,10709,379,96.58
2025-09-10,WH03,S1,9,2,3500,1.0,1.0,0.4,1400,1484,11872,20,1.0,20,160,9.275,75,1.05,78.75,12600,74.2,0.9422222222222222,94.22,0,11872,1.4,0.011264310218950031,134,1.13,1.0,0.9534968066428607,11320,552,95.35
2025-09-10,WH03,S2,9,2,3500,1.0,1.0,0.35,1225,1200,9600,20,0.95,19,152,7.894736842105263,75,1.0,75.0,11400,63.16,0.8421052631578947,84.21,0,9600,1.0,0.008497085286084989,82,0.85,1.0,0.9645378855556227,9260,340,96.45
2025-09-10,WH03,S3,9,2,3500,1.0,1.0,0.25,875,933,7464,20,0.75,15,120,7.775,75,0.85,63.75,7650,62.2,0.9756862745098039,97.57,0,14928,1.4,0.011913704522944138,89,1.19,1.0,0.9660829706446471,7211,253,96.61
2025-09-10,WH04,S1,9,2,3800,1.0,1.0,0.4,1520,1315,10520,23,1.0,23,184,7.146739130434782,82,1.05,86.10000000000001,15842,57.17,0.6640575684888271,66.41,0,10520,1.0,0.007227056493092992,76,0.72,1.0,0.9671371351797892,10174,346,96.71
2025-09-10,WH04,S2,9,2,3800,1.0,1.0,0.35,1330,1329,10632,23,0.95,22,176,7.551136363636363,82,1.0,82.0,14432,60.41,0.7366962305986696,73.67,0,10632,1.0,0.0061316611790888376,65,0.61,1.0,0.9521804914517823,10124,508,95.22
2025-09-10,WH04,S3,9,2,3800,1.0,1.0,0.25,950,1004,8032,23,0.75,17,136,7.382352941176471,82,0.85,69.7,9479,59.06,0.8473467665365545,84.73,0,8032,1.0,0.007480365429978817,60,0.75,1.0,0.9760491050887239,7840,192,97.6
2025-09-10,WH05,S1,9,2,3000,1.0,1.0,0.4,1200,1265,10120,18,1.0,18,144,8.784722222222221,70,1.05,73.5,10584,70.28,0.9561602418745276,95.62,0,20240,1.4,0.010986069288625656,111,1.1,1.0,0.9628886624966697,9744,376,96.29
2025-09-10,WH05,S2,9,2,3000,1.0,1.0,0.35,1050,1036,8288,18,0.95,17,136,7.617647058823529,70,1.0,70.0,9520,60.94,0.8705882352941177,87.06,0,8288,1.4,0.010000656468919882,83,1.0,1.0,0.9460387624771682,7841,447,94.6
2025-09-10,WH05,S3,9,2,3000,1.0,1.0,0.25,750,700,5600,18,0.75,14,112,6.25,70,0.85,59.5,6664,50.0,0.8403361344537815,84.03,0,5600,1.0,0.00738658924708294,41,0.73,1.0,0.9578353157704464,5364,236,95.78
2025-09-11,WH01,S1,9,3,4200,1.0,1.05,0.4,1764,1520,12160,25,1.0,25,200,7.6,85,1.05,89.25,17850,60.8,0.6812324929971989,68.12,0,24320,1.0,0.007897222760741389,96,0.79,1.0,0.9499299813234412,11551,609,94.99
2025-09-11,WH01,S2,9,3,4200,1.0,1.05,0.35,1544,1511,12088,25,0.95,24,192,7.869791666666667,85,1.0,85.0,16320,62.96,0.740686274509804,74.07,0,24176,1.0,0.007760412391643964,94,0.78,1.0,0.9594792289970026,11598,490,95.95
2025-09-11,WH01,S3,9,3,4200,1.0,1.05,0.25,1102,1132,9056,25,0.75,19,152,7.447368421052632,85,0.85,72.25,10982,59.58,0.8246221089054817,82.46,0,9056,1.0,0.007705594664345834,70,0.77,1.0,0.9699109519615432,8784,272,96.99
2025-09-11,WH02,S1,9,3,5000,1.0,1.05,0.4,2100,2114,16912,30,1.0,30,240,8.808333333333334,90,1.05,94.5,22680,70.47,0.745679012345679,74.57,0,50736,1.0,0.007555443234235552,128,0.76,1.0,0.9646066029643598,16313,599,96.46
2025-09-11,WH02,S2,9,3,5000,1.0,1.05,0.35,1837,1931,15448,30,0.95,28,224,8.620535714285714,90,1.0,90.0,20160,68.96,0.7662698412698413,76.63,0,15448,1.0,0.006821918249580428,105,0.68,1.0,0.9534704635498862,14729,719,95.35
2025-09-11,WH02,S3,9,3,5000,1.0,1.05,0.25,1312,1215,9720,30,0.75,22,176,6.903409090909091,90,0.85,76.5,13464,55.23,0.7219251336898396,72.19,0,9720,1.0,0.0062649322237666215,61,0.63,1.0,0.9510770473207911,9244,476,95.11
2025-09-11,WH03,S1,9,3,3500,1.0,1.05,0.4,1470,1530,12240,20,1.0,20,160,9.5625,75,1.05,78.75,12600,76.5,0.9714285714285714,97.14,0,12240,1.4,0.006966178644351228,85,0.69,1.0,0.9612149391073996,11765,475,96.12
2025-09-11,WH03,S2,9,3,3500,1.0,1.05,0.35,1286,1174,9392,20,0.95,19,152,7.723684210526316,75,1.0,75.0,11400,61.79,0.8238596491228071,82.39,0,9392,1.0,0.006193081129322656,58,0.62,1.0,0.9539205986705507,8959,433,95.39
2025-09-11,WH03,S3,9,3,3500,1.0,1.05,0.25,919,1066,8528,20,0.75,15,120,8.883333333333333,75,0.85,63.75,7650,71.07,1.1147712418300653,111.48,878,25584,1.4,0.012130489285842486,103,1.21,0.92,0.8719153479653873,7436,1092,87.19
2025-09-11,WH04,S1,9,3,3800,1.0,1.05,0.4,1596,1322,10576,23,1.0,23,184,7.184782608695652,82,1.05,86.10000000000001,15842,57.48,0.6675924756975129,66.76,0,10576,1.0,0.008625046819798901,91,0.86,1.0,0.9529318773818398,10078,498,95.29
2025-09-11,WH04,S2,9,3,3800,1.0,1.05,0.35,1396,1389,11112,23,0.95,22,176,7.892045454545454,82,1.0,82.0,14432,63.14,0.7699556541019955,77.0,0,11112,1.0,0.008043453440766523,89,0.8,1.0,0.9616427889537347,10686,426,96.16
2025-09-11,WH04,S3,9,3,3800,1.0,1.05,0.25,998,1050,8400,23,0.75,17,136,7.720588235294118,82,0.85,69.7,9479,61.76,0.8861694271547632,88.62,0,8400,1.4,0.009882734482925403,83,0.99,1.0,0.9474507706207264,7959,441,94.75
2025-09-11,WH05,S1,9,3,3000,1.0,1.05,0.4,1260,1666,13328,18,1.0,18,144,11.569444444444445,70,1.05,73.5,10584,92.56,1.2592592592592593,125.93,2744,13328,1.4,0.01201142363442718,160,1.2,0.92,0.8844254377969099,11788,1540,88.44
2025-09-11,WH05,S2,9,3,3000,1.0,1.05,0.35,1102,1083,8664,18,0.95,17,136,7.963235294117647,70,1.0,70.0,9520,63.71,0.9100840336134454,91.01,0,8664,1.4,0.011474063463129548,99,1.14,1.0,0.9573547205566088,8295,369,95.74
2025-09-11,WH05,S3,9,3,3000,1.0,1.05,0.25,788,738,5904,18,0.75,14,112,6.589285714285714,70,0.85,59.5,6664,52.71,0.885954381752701,88.6,0,5904,1.4,0.012591290836612399,74,1.25,1.0,0.9527047443993554,5625,279,95.27
2025-09-12,WH01,S1,9,4,4200,1.0,1.1,0.4,1848,1986,15888,25,1.0,25,200,9.93,85,1.05,89.25,17850,79.44,0.8900840336134453,89.01,0,31776,1.4,0.013347407452071745,212,1.33,1.0,0.9683855390344198,15386,502,96.84
2025-09-12,WH01,S2,9,4,4200,1.0,1.1,0.35,1617,1783,14264,25,0.95,24,192,9.286458333333334,85,1.0,85.0,16320,74.29,0.8740196078431373,87.4,0,28528,1.4,0.011886473717633784,170,1.19,1.0,0.9548061876130512,13619,645,95.48
2025-09-12,WH01,S3,9,4,4200,1.0,1.1,0.25,1155,1129,9032,25,0.75,19,152,7.427631578947368,85,0.85,72.25,10982,59.42,0.8224367146239301,82.24,0,18064,1.0,0.009812701359467359,89,0.99,1.0,0.9487202697831174,8569,463,94.87
2025-09-12,WH02,S1,9,4,5000,1.0,1.1,0.4,2200,2383,19064,30,1.0,30,240,9.929166666666667,90,1.05,94.5,22680,79.43,0.8405643738977072,84.06,0,19064,1.0,0.008247020258761383,157,0.82,1.0,0.9747828922913472,18583,481,97.48
2025-09-12,WH02,S2,9,4,5000,1.0,1.1,0.35,1925,1901,15208,30,0.95,28,224,8.486607142857142,90,1.0,90.0,20160,67.89,0.7543650793650793,75.44,0,15208,1.0,0.010387673018814339,158,1.04,1.0,0.9646370445520647,14670,538,96.46
2025-09-12,WH02,S3,9,4,5000,1.0,1.1,0.25,1375,1425,11400,30,0.75,22,176,8.096590909090908,90,0.85,76.5,13464,64.77,0.8467023172905526,84.67,0,11400,1.0,0.007388321482409836,84,0.74,1.0,0.9778611287726291,11148,252,97.79
2025-09-12,WH03,S1,9,4,3500,1.0,1.1,0.4,1540,1349,10792,20,1.0,20,160,8.43125,75,1.05,78.75,12600,67.45,0.8565079365079366,85.65,0,21584,1.4,0.014362413563137008,155,1.44,1.0,0.9569209018215511,10327,465,95.69
2025-09-12,WH03,S2,9,4,3500,1.0,1.1,0.35,1348,1079,8632,20,0.95,19,152,7.098684210526316,75,1.0,75.0,11400,56.79,0.7571929824561403,75.72,0,17264,1.0,0.009334867659334438,81,0.94,1.0,0.9467956681338812,8173,459,94.68
2025-09-12,WH03,S3,9,4,3500,1.0,1.1,0.25,963,1046,8368,20,0.75,15,120,8.716666666666667,75,0.85,63.75,7650,69.73,1.0938562091503268,109.39,718,8368,1.4,0.012434589506459438,104,1.24,0.92,0.8762342360540066,7332,1036,87.62
2025-09-12,WH04,S1,9,4,3800,1.0,1.1,0.4,1672,1900,15200,23,1.0,23,184,10.326086956521738,82,1.05,86.10000000000001,15842,82.61,0.9594748137861381,95.95,0,15200,1.4,0.014008289521836055,213,1.4,1.0,0.9705930419866634,14753,447,97.06
2025-09-12,WH04,S2,9,4,3800,1.0,1.1,0.35,1463,1638,13104,23,0.95,22,176,9.306818181818182,82,1.0,82.0,14432,74.45,0.9079822616407982,90.8,0,13104,1.4,0.01200052872206453,157,1.2,1.0,0.9577198504420167,12550,554,95.77
2025-09-12,WH04,S3,9,4,3800,1.0,1.1,0.25,1045,926,7408,23,0.75,17,136,6.8088235294117645,82,0.85,69.7,9479,54.47,0.7815170376622007,78.15,0,7408,1.0,0.0061888103443418765,46,0.62,1.0,0.9465754361083302,7012,396,94.66
2025-09-12,WH05,S1,9,4,3000,1.0,1.1,0.4,1320,1540,12320,18,1.0,18,144,10.694444444444445,70,1.05,73.5,10584,85.56,1.164021164021164,116.4,1736,24640,1.4,0.01278194101144742,157,1.27,0.92,0.8832078025288643,10881,1439,88.32
2025-09-12,WH05,S2,9,4,3000,1.0,1.1,0.35,1155,1051,8408,18,0.95,17,136,7.727941176470588,70,1.0,70.0,9520,61.82,0.8831932773109243,88.32,0,16816,1.4,0.009537270766797178,80,0.95,1.0,0.973354988764653,8184,224,97.34
2025-09-12,WH05,S3,9,4,3000,1.0,1.1,0.25,825,845,6760,18,0.75,14,112,7.544642857142857,70,0.85,59.5,6664,60.36,1.014405762304922,101.44,96,6760,1.4,0.0123071582685717,83,1.23,1.0,0.9635926727999303,6514,246,96.36
2025-09-13,WH01,S1,9,5,4200,1.0,0.65,0.4,1092,1048,8384,25,1.0,25,200,5.24,85,1.05,89.25,17850,41.92,0.4696918767507003,46.97,0,25152,1.0,0.006382202388153956,54,0.64,1.0,0.9676140772738145,8112,272,96.76
2025-09-13,WH01,S2,9,5,4200,1.0,0.65,0.35,955,930,7440,25,0.95,24,192,4.84375,85,1.0,85.0,16320,38.75,0.45588235294117646,45.59,0,7440,1.0,0.009536563202535488,71,0.95,1.0,0.9518272890046708,7082,358,95.18
2025-09-13,WH01,S3,9,5,4200,1.0,0.65,0.25,682,711,5688,25,0.75,19,152,4.677631578947368,85,0.85,72.25,10982,37.42,0.5179384447277363,51.79,0,5688,1.0,0.006967586236706227,40,0.7,1.0,0.9681862166313626,5507,181,96.82
2025-09-13,WH02,S1,9,5,5000,1.0,0.65,0.4,1300,1387,11096,30,1.0,30,240,5.779166666666667,90,1.05,94.5,22680,46.23,0.4892416225749559,48.92,0,22192,1.0,0.006658762367314377,74,0.67,1.0,0.9575630849929435,10625,471,95.76
2025-09-13,WH02,S2,9,5,5000,1.0,0.65,0.35,1138,1071,8568,30,0.95,28,224,4.78125,90,1.0,90.0,20160,38.25,0.425,42.5,0,8568,1.0,0.00888027277849053,76,0.89,1.0,0.9706355706963313,8316,252,97.06
2025-09-13,WH02,S3,9,5,5000,1.0,0.65,0.25,812,837,6696,30,0.75,22,176,4.755681818181818,90,0.85,76.5,13464,38.05,0.49732620320855614,49.73,0,20088,1.0,0.009885721118089587,66,0.99,1.0,0.9439890416859045,6321,375,94.4
2025-09-13,WH03,S1,9,5,3500,1.0,0.65,0.4,910,813,6504,20,1.0,20,160,5.08125,75,1.05,78.75,12600,40.65,0.5161904761904762,51.62,0,13008,1.0,0.008896924992790716,58,0.89,1.0,0.9797616549023099,6372,132,97.98
2025-09-13,WH03,S2,9,5,3500,1.0,0.65,0.35,796,844,6752,20,0.95,19,152,5.552631578947368,75,1.0,75.0,11400,44.42,0.592280701754386,59.23,0,13504,1.0,0.010395411191887008,70,1.04,1.0,0.95335020994682,6437,315,95.34
2025-09-13,WH03,S3,9,5,3500,1.0,0.65,0.25,569,548,4384,20,0.75,15,120,4.566666666666666,75,0.85,63.75,7650,36.53,0.5730718954248366,57.31,0,8768,1.0,0.007584508627750311,33,0.75,1.0,0.9590413145256989,4204,180,95.9
2025-09-13,WH04,S1,9,5,3800,1.0,0.65,0.4,988,1078,8624,23,1.0,23,184,5.858695652173913,82,1.05,86.10000000000001,15842,46.87,0.5443757101376089,54.44,0,17248,1.0,0.007971817241434814,69,0.8,1.0,0.9594653678891376,8274,350,95.95
2025-09-13,WH04,S2,9,5,3800,1.0,0.65,0.35,864,868,6944,23,0.95,22,176,4.931818181818182,82,1.0,82.0,14432,39.45,0.4811529933481153,48.12,0,6944,1.0,0.006146275839052537,43,0.62,1.0,0.9673830299370723,6718,226,96.74
2025-09-13,WH04,S3,9,5,3800,1.0,0.65,0.25,618,532,4256,23,0.75,17,136,3.911764705882353,82,0.85,69.7,9479,31.29,0.4489925097584133,44.9,0,4256,1.0,0.0078074990693964294,33,0.78,1.0,0.9562214216985175,4070,186,95.62
2025-09-13,WH05,S1,9,5,3000,1.0,0.65,0.4,780,681,5448,18,1.0,18,144,4.729166666666667,70,1.05,73.5,10584,37.83,0.5147392290249433,51.47,0,10896,1.0,0.007138160316444746,39,0.72,1.0,0.9521771774670857,5187,261,95.22
2025-09-13,WH05,S2,9,5,3000,1.0,0.65,0.35,682,616,4928,18,0.95,17,136,4.529411764705882,70,1.0,70.0,9520,36.24,0.5176470588235295,51.76,0,9856,1.0,0.007627355680681098,38,0.77,1.0,0.9802470587327253,4831,97,98.02
2025-09-13,WH05,S3,9,5,3000,1.0,0.65,0.25,488,522,4176,18,0.75,14,112,4.660714285714286,70,0.85,59.5,6664,37.29,0.6266506602641057,62.67,0,4176,1.0,0.006879314869696131,29,0.69,1.0,0.9606601072692976,4012,164,96.07
2025-09-14,WH01,S1,9,6,4200,1.0,0.55,0.4,924,968,7744,25,1.0,25,200,4.84,85,1.05,89.25,17850,38.72,0.4338375350140056,43.38,0,7744,1.0,0.008745476209980046,68,0.88,1.0,0.940050396081343,7280,464,94.01
2025-09-14,WH01,S2,9,6,4200,1.0,0.55,0.35,808,789,6312,25,0.95,24,192,4.109375,85,1.0,85.0,16320,32.88,0.38676470588235295,38.68,0,12624,1.0,0.007454648925840537,47,0.74,1.0,0.9649758990035465,6091,221,96.5
2025-09-14,WH01,S3,9,6,4200,1.0,0.55,0.25,578,642,5136,25,0.75,19,152,4.223684210526316,85,0.85,72.25,10982,33.79,0.46767437625204883,46.77,0,5136,1.0,0.008257718397641835,42,0.82,1.0,0.9696056559891963,4980,156,96.96
2025-09-14,WH02,S1,9,6,5000,1.0,0.55,0.4,1100,1045,8360,30,1.0,30,240,4.354166666666667,90,1.05,94.5,22680,34.83,0.36860670194003525,36.86,0,8360,1.0,0.006898929236987612,58,0.69,1.0,0.9444512080602476,7896,464,94.45
2025-09-14,WH02,S2,9,6,5000,1.0,0.55,0.35,962,885,7080,30,0.95,28,224,3.950892857142857,90,1.0,90.0,20160,31.61,0.35119047619047616,35.12,0,14160,1.0,0.008474152015727739,60,0.85,1.0,0.9578193300939379,6781,299,95.78
2025-09-14,WH02,S3,9,6,5000,1.0,0.55,0.25,688,825,6600,30,0.75,22,176,4.6875,90,0.85,76.5,13464,37.5,0.49019607843137253,49.02,0,13200,1.0,0.006487732418461808,43,0.65,1.0,0.9737445411227394,6427,173,97.37
2025-09-14,WH03,S1,9,6,3500,1.0,0.55,0.4,770,685,5480,20,1.0,20,160,4.28125,75,1.05,78.75,12600,34.25,0.43492063492063493,43.49,0,16440,1.0,0.010061195235897234,55,1.0,1.0,0.9594950179284507,5258,222,95.95
2025-09-14,WH03,S2,9,6,3500,1.0,0.55,0.35,674,648,5184,20,0.95,19,152,4.2631578947368425,75,1.0,75.0,11400,34.11,0.45473684210526316,45.47,0,5184,1.0,0.007903768568945894,41,0.79,1.0,0.9610392883604175,4982,202,96.1
2025-09-14,WH03,S3,9,6,3500,1.0,0.55,0.25,481,430,3440,20,0.75,15,120,3.5833333333333335,75,0.85,63.75,7650,28.67,0.4496732026143791,44.97,0,3440,1.0,0.0077112636421592376,27,0.78,1.0,0.9725752657917509,3346,94,97.26
2025-09-14,WH04,S1,9,6,3800,1.0,0.55,0.4,836,816,6528,23,1.0,23,184,4.434782608695652,82,1.05,86.10000000000001,15842,35.48,0.4120691831839414,41.21,0,6528,1.0,0.009217097779231246,60,0.92,1.0,0.9620296247534509,6280,248,96.2
2025-09-14,WH04,S2,9,6,3800,1.0,0.55,0.35,732,724,5792,23,0.95,22,176,4.113636363636363,82,1.0,82.0,14432,32.91,0.401330376940133,40.13,0,5792,1.0,0.008666382700388267,50,0.86,1.0,0.9687982829230991,5611,181,96.88
2025-09-14,WH04,S3,9,6,3800,1.0,0.55,0.25,522,563,4504,23,0.75,17,136,4.139705882352941,82,0.85,69.7,9479,33.12,0.47515560713155397,47.52,0,4504,1.0,0.008128512672430211,37,0.82,1.0,0.9445873568803715,4254,250,94.46
2025-09-14,WH05,S1,9,6,3000,1.0,0.55,0.4,660,643,5144,18,1.0,18,144,4.465277777777778,70,1.05,73.5,10584,35.72,0.4860166288737717,48.6,0,5144,1.0,0.008312068560986161,43,0.84,1.0,0.9480062913583149,4877,267,94.8
2025-09-14,WH05,S2,9,6,3000,1.0,0.55,0.35,578,624,4992,18,0.95,17,136,4.588235294117647,70,1.0,70.0,9520,36.71,0.5243697478991597,52.44,0,4992,1.0,0.007413928323992499,37,0.74,1.0,0.9584555445254742,4785,207,95.85
2025-09-14,WH05,S3,9,6,3000,1.0,0.55,0.25,413,442,3536,18,0.75,14,112,3.9464285714285716,70,0.85,59.5,6664,31.57,0.5306122448979592,53.06,0,3536,1.0,0.007663957244106012,27,0.76,1.0,0.96121296220981,3399,137,96.12
2025-09-15,WH01,S1,9,0,4200,1.0,1.05,0.4,1764,1524,12192,25,1.0,25,200,7.62,85,1.05,89.25,17850,60.96,0.6830252100840336,68.3,0,12192,1.0,0.009120150100824433,111,0.91,1.0,0.970639541015378,11834,358,97.06
2025-09-15,WH01,S2,9,0,4200,1.0,1.05,0.35,1544,1745,13960,25,0.95,24,192,9.088541666666666,85,1.0,85.0,16320,72.71,0.8553921568627451,85.54,0,27920,1.4,0.011980690429794588,167,1.2,1.0,0.9547517350820875,13328,632,95.48
2025-09-15,WH01,S3,9,0,4200,1.0,1.05,0.25,1102,1049,8392,25,0.75,19,152,6.901315789473684,85,0.85,72.25,10982,55.21,0.7641595337825533,76.42,0,16784,1.0,0.007063561311742063,59,0.7,1.0,0.9555537247918512,8019,373,95.56
2025-09-15,WH02,S1,9,0,5000,1.0,1.05,0.4,2100,2109,16872,30,1.0,30,240,8.7875,90,1.05,94.5,22680,70.3,0.7439153439153439,74.39,0,50616,1.0,0.009221208700156552,156,0.92,1.0,0.9443419042833634,15933,939,94.43
2025-09-15,WH02,S2,9,0,5000,1.0,1.05,0.35,1837,1804,14432,30,0.95,28,224,8.053571428571429,90,1.0,90.0,20160,64.43,0.7158730158730159,71.59,0,14432,1.0,0.008474707162008266,122,0.85,1.0,0.9565362350528053,13805,627,95.65
2025-09-15,WH02,S3,9,0,5000,1.0,1.05,0.25,1312,1349,10792,30,0.75,22,176,7.6647727272727275,90,0.85,76.5,13464,61.32,0.8015448603683898,80.15,0,10792,1.0,0.008396617546985547,91,0.84,1.0,0.9593919452818945,10354,438,95.94
2025-09-15,WH03,S1,9,0,3500,1.0,1.05,0.4,1470,1326,10608,20,1.0,20,160,8.2875,75,1.05,78.75,12600,66.3,0.8419047619047619,84.19,0,10608,1.0,0.008971170513031996,95,0.9,1.0,0.9676065929034354,10264,344,96.76
2025-09-15,WH03,S2,9,0,3500,1.0,1.05,0.35,1286,1344,10752,20,0.95,19,152,8.842105263157896,75,1.0,75.0,11400,70.74,0.9431578947368421,94.32,0,10752,1.4,0.01137429607004185,122,1.13,1.0,0.9795311411178298,10532,220,97.95
2025-09-15,WH03,S3,9,0,3500,1.0,1.05,0.25,919,1102,8816,20,0.75,15,120,9.183333333333334,75,0.85,63.75,7650,73.47,1.1524183006535949,115.24,1166,17632,1.4,0.01005719041482057,89,1.01,0.92,0.8898880448238823,7845,971,88.99
2025-09-15,WH04,S1,9,0,3800,1.0,1.05,0.4,1596,1662,13296,23,1.0,23,184,9.032608695652174,82,1.05,86.10000000000001,15842,72.26,0.8392879686908219,83.93,0,26592,1.0,0.009656550462311222,128,0.96,1.0,0.947991133848401,12604,692,94.8
2025-09-15,WH04,S2,9,0,3800,1.0,1.05,0.35,1396,1547,12376,23,0.95,22,176,8.789772727272727,82,1.0,82.0,14432,70.32,0.8575388026607539,85.75,0,24752,1.4,0.012933124900131725,160,1.29,1.0,0.9659645412785104,11955,421,96.6
2025-09-15,WH04,S3,9,0,3800,1.0,1.05,0.25,998,949,7592,23,0.75,17,136,6.977941176470588,82,0.85,69.7,9479,55.82,0.800928367971305,80.09,0,7592,1.0,0.006723883189216409,51,0.67,1.0,0.9596123840281737,7285,307,95.96
2025-09-15,WH05,S1,9,0,3000,1.0,1.05,0.4,1260,1217,9736,18,1.0,18,144,8.45138888888889,70,1.05,73.5,10584,67.61,0.9198790627362056,91.99,0,9736,1.4,0.013902469429959029,135,1.39,1.0,0.9649885351610968,9395,341,96.5
2025-09-15,WH05,S2,9,0,3000,1.0,1.05,0.35,1102,1172,9376,18,0.95,17,136,8.617647058823529,70,1.0,70.0,9520,68.94,0.984873949579832,98.49,0,18752,1.4,0.011379272150491674,107,1.14,1.0,0.941448531190887,8827,549,94.14
2025-09-15,WH05,S3,9,0,3000,1.0,1.05,0.25,788,735,5880,18,0.75,14,112,6.5625,70,0.85,59.5,6664,52.5,0.8823529411764706,88.24,0,11760,1.4,0.013373410696785302,79,1.34,1.0,0.97722790652475,5746,134,97.72
2025-09-16,WH01,S1,9,1,4200,1.0,1.0,0.4,1680,1471,11768,25,1.0,25,200,7.355,85,1.05,89.25,17850,58.84,0.6592717086834734,65.93,0,23536,1.0,0.007524888408465283,89,0.76,1.0,0.9711205879359134,11428,340,97.11
2025-09-16,WH01,S2,9,1,4200,1.0,1.0,0.35,1470,1433,11464,25,0.95,24,192,7.463541666666667,85,1.0,85.0,16320,59.71,0.7024509803921568,70.25,0,22928,1.0,0.008678846028606142,99,0.86,1.0,0.9539013481867065,10936,528,95.39
2025-09-16,WH01,S3,9,1,4200,1.0,1.0,0.25,1050,1095,8760,25,0.75,19,152,7.203947368421052,85,0.85,72.25,10982,57.63,0.7976689127663449,79.77,0,26280,1.0,0.009800992212340397,86,0.98,1.0,0.9535616362043904,8353,407,95.36
2025-09-16,WH02,S1,9,1,5000,1.0,1.0,0.4,2000,1711,13688,30,1.0,30,240,7.129166666666666,90,1.05,94.5,22680,57.03,0.6035273368606702,60.35,0,13688,1.0,0.00761058499384848,104,0.76,1.0,0.9481070265154272,12978,710,94.81
2025-09-16,WH02,S2,9,1,5000,1.0,1.0,0.35,1750,1444,11552,30,0.95,28,224,6.446428571428571,90,1.0,90.0,20160,51.57,0.573015873015873,57.3,0,23104,1.0,0.008062218580168614,93,0.81,1.0,0.9584732833233148,11072,480,95.85
2025-09-16,WH02,S3,9,1,5000,1.0,1.0,0.25,1250,1239,9912,30,0.75,22,176,7.0397727272727275,90,0.85,76.5,13464,56.32,0.7361853832442068,73.62,0,9912,1.0,0.008489400212084759,84,0.85,1.0,0.9660442528387936,9575,337,96.6
2025-09-16,WH03,S1,9,1,3500,1.0,1.0,0.4,1400,1551,12408,20,1.0,20,160,9.69375,75,1.05,78.75,12600,77.55,0.9847619047619047,98.48,0,12408,1.4,0.012488963686881478,155,1.25,1.0,0.9604419257980906,11917,491,96.04
2025-09-16,WH03,S2,9,1,3500,1.0,1.0,0.35,1225,1137,9096,20,0.95,19,152,7.480263157894737,75,1.0,75.0,11400,59.84,0.7978947368421052,79.79,0,18192,1.0,0.008517156887209321,77,0.85,1.0,0.9571417641096233,8706,390,95.71
