date,warehouse_id,shift_id,workers,labor_hours,shipments,units_procced,Productivity,capacity,utilization_perct,backlog,errors,errors_percet,on_time_ships_percet,late_shipments,on_time_ships,year,month,month_nm,day_of_week,is_weekend,utilization_band,is_peak,backlog_rate_pct,high_pressure
2025-10-09,WH02,S2,28,224,19240,19240,10.736607142857142,20160,95.44,0,156,0.81,95.61,845,18395,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH02,S3,22,176,10872,21744,7.721590909090909,13464,80.75,0,108,0.99,96.63,366,10506,2025,10,October,Thursday,False,High,False,0.0,False
2025-10-09,WH03,S1,20,160,13312,26624,10.4,12600,105.65,712,106,0.8,88.0,1597,11715,2025,10,October,Thursday,False,Over Capacity,True,5.35,True
2025-10-09,WH03,S2,19,152,11040,11040,9.078947368421051,11400,96.84,0,145,1.31,97.28,301,10739,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH03,S3,15,120,6640,6640,6.916666666666667,7650,86.8,0,72,1.08,96.42,238,6402,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH04,S1,23,184,14128,42384,9.597826086956522,15842,89.18,0,184,1.3,95.56,627,13501,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH04,S2,22,176,12424,12424,8.823863636363637,14432,86.09,0,122,0.98,97.08,363,12061,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH04,S3,17,136,7824,23472,7.191176470588236,9479,82.54,0,62,0.79,96.75,254,7570,2025,10,October,Thursday,False,High,False,0.0,False
2025-10-09,WH05,S1,18,144,10960,10960,9.51388888888889,10584,103.55,376,140,1.28,91.31,953,10007,2025,10,October,Thursday,False,Over Capacity,True,3.43,True
2025-10-09,WH05,S2,17,136,8568,8568,7.875,9520,90.0,0,94,1.1,97.92,178,8390,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-09,WH05,S3,14,112,6624,6624,7.392857142857143,6664,99.4,0,86,1.3,93.45,434,6190,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-10,WH01,S1,25,200,16576,16576,10.36,17850,92.86,0,173,1.04,96.98,500,16076,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH01,S2,24,192,11408,11408,7.427083333333333,16320,69.9,0,74,0.65,96.87,357,11051,2025,10,October,Friday,False,Normal,False,0.0,False
2025-10-10,WH01,S3,19,152,9760,19520,8.026315789473685,10982,88.87,0,81,0.83,97.33,261,9499,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH02,S1,30,240,14536,14536,7.570833333333334,22680,64.09,0,157,1.08,96.65,487,14049,2025,10,October,Friday,False,Normal,False,0.0,False
2025-10-10,WH02,S2,28,224,17400,17400,9.709821428571429,20160,86.31,0,171,0.98,96.85,549,16851,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH02,S3,22,176,12520,25040,8.892045454545455,13464,92.99,0,144,1.15,94.83,647,11873,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH03,S1,20,160,13624,13624,10.64375,12600,108.13,1024,118,0.87,87.18,1746,11878,2025,10,October,Friday,False,Over Capacity,True,7.52,True
2025-10-10,WH03,S2,19,152,10376,31128,8.532894736842104,11400,91.02,0,119,1.15,95.35,482,9894,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH03,S3,15,120,8424,8424,8.775,7650,110.12,774,90,1.07,88.4,977,7447,2025,10,October,Friday,False,Over Capacity,True,9.19,True
2025-10-10,WH04,S1,23,184,15000,15000,10.190217391304348,15842,94.69,0,168,1.12,94.45,833,14167,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH04,S2,22,176,10184,20368,7.232954545454546,14432,70.57,0,63,0.62,95.38,471,9713,2025,10,October,Friday,False,Normal,False,0.0,False
2025-10-10,WH04,S3,17,136,8544,8544,7.852941176470588,9479,90.14,0,99,1.16,96.25,321,8223,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH05,S1,18,144,9968,9968,8.652777777777779,10584,94.18,0,127,1.27,95.03,495,9473,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH05,S2,17,136,9272,9272,8.522058823529411,9520,97.39,0,91,0.98,96.57,318,8954,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-10,WH05,S3,14,112,8416,8416,9.392857142857142,6664,126.29,1752,78,0.93,89.63,873,7543,2025,10,October,Friday,False,Over Capacity,True,20.82,True
2025-10-11,WH01,S1,25,200,9120,9120,5.7,17850,51.09,0,67,0.73,97.32,244,8876,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH01,S2,24,192,8408,8408,5.473958333333333,16320,51.52,0,62,0.74,94.39,472,7936,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH01,S3,19,152,5544,11088,4.559210526315789,10982,50.48,0,42,0.76,96.94,170,5374,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH02,S1,30,240,10760,21520,5.604166666666667,22680,47.44,0,103,0.96,96.02,429,10331,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH02,S2,28,224,8792,8792,4.90625,20160,43.61,0,66,0.75,94.88,450,8342,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH02,S3,22,176,6968,6968,4.948863636363637,13464,51.75,0,48,0.69,96.87,218,6750,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH03,S1,20,160,7080,7080,5.53125,12600,56.19,0,63,0.89,97.02,211,6869,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH03,S2,19,152,5720,5720,4.703947368421052,11400,50.18,0,44,0.77,96.91,177,5543,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH03,S3,15,120,3696,3696,3.85,7650,48.31,0,28,0.76,96.95,113,3583,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH04,S1,23,184,7984,23952,5.423913043478261,15842,50.4,0,56,0.7,95.58,353,7631,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH04,S2,22,176,8368,8368,5.943181818181818,14432,57.98,0,68,0.81,96.78,270,8098,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH04,S3,17,136,5464,5464,5.022058823529412,9479,57.64,0,50,0.92,94.75,287,5177,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-11,WH05,S1,18,144,7384,7384,6.409722222222222,10584,69.77,0,71,0.96,95.94,300,7084,2025,10,October,Saturday,False,Normal,False,0.0,False
2025-10-11,WH05,S2,17,136,6352,6352,5.838235294117647,9520,66.72,0,51,0.8,96.55,219,6133,2025,10,October,Saturday,False,Normal,False,0.0,False
2025-10-11,WH05,S3,14,112,3488,6976,3.892857142857143,6664,52.34,0,32,0.92,97.09,101,3387,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-12,WH01,S1,25,200,8032,8032,5.02,17850,45.0,0,75,0.93,96.15,309,7723,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH01,S2,24,192,5544,5544,3.609375,16320,33.97,0,46,0.83,96.08,217,5327,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH01,S3,19,152,4504,4504,3.7039473684210527,10982,41.01,0,33,0.73,96.98,136,4368,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH02,S1,30,240,9200,9200,4.791666666666667,22680,40.56,0,86,0.93,96.01,367,8833,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH02,S2,28,224,7528,15056,4.200892857142857,20160,37.34,0,50,0.66,94.58,408,7120,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH02,S3,22,176,5696,17088,4.045454545454546,13464,42.31,0,48,0.84,95.8,239,5457,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH03,S1,20,160,6888,6888,5.38125,12600,54.67,0,57,0.83,95.86,285,6603,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH03,S2,19,152,4464,4464,3.6710526315789473,11400,39.16,0,37,0.83,96.48,157,4307,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH03,S3,15,120,3952,3952,4.116666666666666,7650,51.66,0,25,0.63,96.26,148,3804,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH04,S1,23,184,7680,7680,5.217391304347826,15842,48.48,0,55,0.72,95.94,311,7369,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH04,S2,22,176,5488,5488,3.897727272727273,14432,38.03,0,50,0.91,95.62,240,5248,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH04,S3,17,136,3984,3984,3.661764705882353,9479,42.03,0,35,0.88,93.54,257,3727,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH05,S1,18,144,5360,10720,4.652777777777778,10584,50.64,0,52,0.97,94.34,303,5057,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH05,S2,17,136,5376,5376,4.941176470588236,9520,56.47,0,49,0.91,96.06,212,5164,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-12,WH05,S3,14,112,2936,5872,3.2767857142857144,6664,44.06,0,28,0.95,95.32,137,2799,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-13,WH01,S1,25,200,16240,16240,10.15,17850,90.98,0,192,1.18,96.01,648,15592,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH01,S2,24,192,13304,39912,8.661458333333334,16320,81.52,0,119,0.89,96.27,496,12808,2025,10,October,Monday,False,High,False,0.0,False
2025-10-13,WH01,S3,19,152,9480,18960,7.796052631578948,10982,86.32,0,97,1.02,95.3,446,9034,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH02,S1,30,240,20936,20936,10.904166666666669,22680,92.31,0,151,0.72,95.89,861,20075,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH02,S2,28,224,13576,13576,7.575892857142857,20160,67.34,0,116,0.85,96.69,450,13126,2025,10,October,Monday,False,Normal,False,0.0,False
2025-10-13,WH02,S3,22,176,12320,24640,8.75,13464,91.5,0,113,0.92,95.14,599,11721,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH03,S1,20,160,12176,12176,9.5125,12600,96.63,0,132,1.08,96.91,376,11800,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH03,S2,19,152,8712,8712,7.164473684210527,11400,76.42,0,82,0.94,95.02,434,8278,2025,10,October,Monday,False,High,False,0.0,False
2025-10-13,WH03,S3,15,120,7152,14304,7.45,7650,93.49,0,74,1.03,95.97,288,6864,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH04,S1,23,184,12544,12544,8.521739130434783,15842,79.18,0,107,0.85,96.82,399,12145,2025,10,October,Monday,False,High,False,0.0,False
2025-10-13,WH04,S2,22,176,13384,13384,9.505681818181818,14432,92.74,0,146,1.09,95.79,564,12820,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH04,S3,17,136,8352,8352,7.676470588235294,9479,88.11,0,91,1.09,95.48,378,7974,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH05,S1,18,144,8840,17680,7.673611111111111,10584,83.52,0,73,0.83,95.19,426,8414,2025,10,October,Monday,False,High,False,0.0,False
2025-10-13,WH05,S2,17,136,9072,9072,8.338235294117647,9520,95.29,0,96,1.06,95.61,398,8674,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-13,WH05,S3,14,112,6440,12880,7.1875,6664,96.64,0,74,1.15,96.6,219,6221,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-14,WH01,S1,25,200,12800,25600,8.0,17850,71.71,0,108,0.84,96.05,505,12295,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH01,S2,24,192,10632,10632,6.921875,16320,65.15,0,99,0.93,96.28,396,10236,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH01,S3,19,152,7200,14400,5.921052631578948,10982,65.56,0,57,0.79,95.5,324,6876,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH02,S1,30,240,19552,39104,10.183333333333334,22680,86.21,0,257,1.31,95.56,868,18684,2025,10,October,Tuesday,False,Very High,True,0.0,False
2025-10-14,WH02,S2,28,224,11680,11680,6.517857142857143,20160,57.94,0,89,0.76,97.34,310,11370,2025,10,October,Tuesday,False,Low,False,0.0,False
2025-10-14,WH02,S3,22,176,9440,9440,6.704545454545454,13464,70.11,0,77,0.82,97.61,226,9214,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH03,S1,20,160,11576,11576,9.04375,12600,91.87,0,125,1.08,96.36,422,11154,2025,10,October,Tuesday,False,Very High,True,0.0,False
2025-10-14,WH03,S2,19,152,11536,23072,9.486842105263158,11400,101.19,136,143,1.24,95.94,468,11068,2025,10,October,Tuesday,False,Over Capacity,True,1.18,False
2025-10-14,WH03,S3,15,120,7520,15040,7.833333333333333,7650,98.3,0,78,1.04,96.54,260,7260,2025,10,October,Tuesday,False,Very High,True,0.0,False
2025-10-14,WH04,S1,23,184,11792,35376,8.01086956521739,15842,74.44,0,92,0.78,94.52,646,11146,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH04,S2,22,176,10344,10344,7.346590909090909,14432,71.67,0,75,0.73,96.74,337,10007,2025,10,October,Tuesday,False,Normal,False,0.0,False
2025-10-14,WH04,S3,17,136,7832,23496,7.198529411764706,9479,82.62,0,55,0.7,97.55,192,7640,2025,10,October,Tuesday,False,High,False,0.0,False
2025-10-14,WH05,S1,18,144,9384,18768,8.145833333333334,10584,88.66,0,111,1.18,96.63,316,9068,2025,10,October,Tuesday,False,Very High,True,0.0,False
2025-10-14,WH05,S2,17,136,10040,20080,9.227941176470589,9520,105.46,520,90,0.9,88.11,1194,8846,2025,10,October,Tuesday,False,Over Capacity,True,5.18,True
2025-10-14,WH05,S3,14,112,6112,18336,6.821428571428571,6664,91.72,0,77,1.26,96.54,212,5900,2025,10,October,Tuesday,False,Very High,True,0.0,False
2025-10-15,WH01,S1,25,200,14128,28256,8.83,17850,79.15,0,124,0.88,97.56,345,13783,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH01,S2,24,192,12952,38856,8.432291666666666,16320,79.36,0,86,0.66,95.54,577,12375,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH01,S3,19,152,9376,18752,7.7105263157894735,10982,85.38,0,116,1.24,97.89,198,9178,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-15,WH02,S1,30,240,17640,35280,9.1875,22680,77.78,0,167,0.95,96.91,546,17094,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH02,S2,28,224,15256,45768,8.513392857142858,20160,75.67,0,112,0.73,96.56,525,14731,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH02,S3,22,176,9904,9904,7.034090909090909,13464,73.56,0,69,0.7,98.08,190,9714,2025,10,October,Wednesday,False,Normal,False,0.0,False
2025-10-15,WH03,S1,20,160,12192,12192,9.525,12600,96.76,0,160,1.31,94.13,715,11477,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-15,WH03,S2,19,152,11000,33000,9.046052631578949,11400,96.49,0,117,1.06,96.52,383,10617,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-15,WH03,S3,15,120,6952,13904,7.241666666666666,7650,90.88,0,84,1.21,95.89,286,6666,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-15,WH04,S1,23,184,12544,12544,8.521739130434783,15842,79.18,0,76,0.61,96.67,418,12126,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH04,S2,22,176,11304,11304,8.028409090909092,14432,78.33,0,83,0.73,94.51,621,10683,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH04,S3,17,136,10304,10304,9.470588235294118,9479,108.7,825,119,1.15,88.79,1156,9148,2025,10,October,Wednesday,False,Over Capacity,True,8.01,True
2025-10-15,WH05,S1,18,144,9560,9560,8.29861111111111,10584,90.33,0,118,1.23,94.3,545,9015,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-15,WH05,S2,17,136,7304,7304,6.713235294117647,9520,76.72,0,59,0.81,96.85,230,7074,2025,10,October,Wednesday,False,High,False,0.0,False
2025-10-15,WH05,S3,14,112,5864,5864,6.544642857142857,6664,88.0,0,82,1.4,95.06,290,5574,2025,10,October,Wednesday,False,Very High,True,0.0,False
2025-10-16,WH01,S1,25,200,12824,25648,8.015,17850,71.84,0,99,0.77,95.94,521,12303,2025,10,October,Thursday,False,Normal,False,0.0,False
2025-10-16,WH01,S2,24,192,11368,22736,7.401041666666667,16320,69.66,0,85,0.75,96.24,427,10941,2025,10,October,Thursday,False,Normal,False,0.0,False
2025-10-16,WH01,S3,19,152,11824,23648,9.723684210526317,10982,107.67,842,129,1.09,88.14,1403,10421,2025,10,October,Thursday,False,Over Capacity,True,7.12,True
2025-10-16,WH02,S1,30,240,20504,41008,10.679166666666667,22680,90.41,0,171,0.83,93.6,1313,19191,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH02,S2,28,224,16720,50160,9.330357142857142,20160,82.94,0,109,0.65,95.2,802,15918,2025,10,October,Thursday,False,High,False,0.0,False
2025-10-16,WH02,S3,22,176,11512,11512,8.176136363636363,13464,85.5,0,146,1.27,95.4,530,10982,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH03,S1,20,160,12328,12328,9.63125,12600,97.84,0,145,1.18,95.65,536,11792,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH03,S2,19,152,11000,22000,9.046052631578949,11400,96.49,0,93,0.85,95.29,518,10482,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH03,S3,15,120,8584,8584,8.941666666666666,7650,112.21,934,71,0.83,89.24,924,7660,2025,10,October,Thursday,False,Over Capacity,True,10.88,True
2025-10-16,WH04,S1,23,184,14248,28496,9.679347826086955,15842,89.94,0,126,0.88,96.06,562,13686,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH04,S2,22,176,13304,26608,9.448863636363637,14432,92.18,0,154,1.16,95.16,644,12660,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH04,S3,17,136,8808,17616,8.095588235294118,9479,92.92,0,102,1.16,94.48,486,8322,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH05,S1,18,144,10416,10416,9.041666666666666,10584,98.41,0,139,1.33,95.96,421,9995,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH05,S2,17,136,9288,18576,8.536764705882353,9520,97.56,0,135,1.45,93.97,560,8728,2025,10,October,Thursday,False,Very High,True,0.0,False
2025-10-16,WH05,S3,14,112,7088,21264,7.910714285714286,6664,106.36,424,76,1.07,92.63,523,6565,2025,10,October,Thursday,False,Over Capacity,True,5.98,True
2025-10-17,WH01,S1,25,200,16760,16760,10.475,17850,93.89,0,205,1.22,95.74,714,16046,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-17,WH01,S2,24,192,13256,13256,8.630208333333334,16320,81.23,0,84,0.63,95.88,546,12710,2025,10,October,Friday,False,High,False,0.0,False
2025-10-17,WH01,S3,19,152,9064,9064,7.453947368421052,10982,82.54,0,68,0.75,94.68,482,8582,2025,10,October,Friday,False,High,False,0.0,False
2025-10-17,WH02,S1,30,240,15984,15984,8.325,22680,70.48,0,119,0.74,94.61,861,15123,2025,10,October,Friday,False,Normal,False,0.0,False
2025-10-17,WH02,S2,28,224,17264,17264,9.633928571428571,20160,85.63,0,208,1.2,96.18,659,16605,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-17,WH02,S3,22,176,12280,24560,8.721590909090908,13464,91.21,0,143,1.16,93.75,768,11512,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-17,WH03,S1,20,160,12728,25456,9.94375,12600,101.02,128,137,1.08,94.94,644,12084,2025,10,October,Friday,False,Over Capacity,True,1.01,True
2025-10-17,WH03,S2,19,152,10184,10184,8.375,11400,89.33,0,67,0.66,96.7,336,9848,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-17,WH03,S3,15,120,8856,26568,9.225,7650,115.76,1206,87,0.98,86.87,1163,7693,2025,10,October,Friday,False,Over Capacity,True,13.62,True
2025-10-17,WH04,S1,23,184,11776,11776,8.0,15842,74.33,0,93,0.79,96.38,427,11349,2025,10,October,Friday,False,Normal,False,0.0,False
2025-10-17,WH04,S2,22,176,12184,24368,8.653409090909092,14432,84.42,0,90,0.74,97.32,327,11857,2025,10,October,Friday,False,High,False,0.0,False
2025-10-17,WH04,S3,17,136,10488,20976,9.639705882352942,9479,110.64,1009,110,1.05,89.73,1077,9411,2025,10,October,Friday,False,Over Capacity,True,9.62,True
2025-10-17,WH05,S1,18,144,10600,10600,9.20138888888889,10584,100.15,16,112,1.06,94.59,573,10027,2025,10,October,Friday,False,Over Capacity,True,0.15,True
2025-10-17,WH05,S2,17,136,9872,19744,9.073529411764708,9520,103.7,352,116,1.18,92.73,718,9154,2025,10,October,Friday,False,Over Capacity,True,3.57,True
2025-10-17,WH05,S3,14,112,6248,6248,6.973214285714286,6664,93.76,0,60,0.96,95.2,300,5948,2025,10,October,Friday,False,Very High,True,0.0,False
2025-10-18,WH01,S1,25,200,8232,8232,5.145,17850,46.12,0,96,1.17,96.6,280,7952,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH01,S2,24,192,6496,6496,4.229166666666667,16320,39.8,0,59,0.91,97.26,178,6318,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH01,S3,19,152,6272,12544,5.157894736842105,10982,57.11,0,57,0.91,96.32,231,6041,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH02,S1,30,240,10488,10488,5.4625,22680,46.24,0,69,0.66,94.52,574,9914,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH02,S2,28,224,10768,32304,6.008928571428571,20160,53.41,0,85,0.79,95.95,436,10332,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH02,S3,22,176,7056,14112,5.011363636363637,13464,52.41,0,77,1.09,95.69,304,6752,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH03,S1,20,160,7800,7800,6.09375,12600,61.9,0,66,0.85,95.94,316,7484,2025,10,October,Saturday,False,Normal,False,0.0,False
2025-10-18,WH03,S2,19,152,5976,5976,4.914473684210527,11400,52.42,0,43,0.72,96.22,226,5750,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH03,S3,15,120,4312,4312,4.491666666666666,7650,56.37,0,36,0.83,97.23,120,4192,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH04,S1,23,184,10184,10184,6.918478260869565,15842,64.28,0,70,0.69,96.57,350,9834,2025,10,October,Saturday,False,Normal,False,0.0,False
2025-10-18,WH04,S2,22,176,8112,16224,5.761363636363637,14432,56.21,0,53,0.65,97.06,238,7874,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH04,S3,17,136,4912,4912,4.514705882352941,9479,51.82,0,39,0.79,97.11,142,4770,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH05,S1,18,144,5968,11936,5.180555555555555,10584,56.39,0,55,0.92,96.82,190,5778,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH05,S2,17,136,5080,10160,4.669117647058823,9520,53.36,0,41,0.81,95.29,239,4841,2025,10,October,Saturday,False,Low,False,0.0,False
2025-10-18,WH05,S3,14,112,4672,4672,5.214285714285714,6664,70.11,0,31,0.66,96.83,148,4524,2025,10,October,Saturday,False,Normal,False,0.0,False
2025-10-19,WH01,S1,25,200,7640,7640,4.775,17850,42.8,0,68,0.89,94.81,396,7244,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH01,S2,24,192,6344,19032,4.130208333333333,16320,38.87,0,43,0.68,95.23,303,6041,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH01,S3,19,152,5296,10592,4.355263157894737,10982,48.22,0,36,0.68,96.2,202,5094,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH02,S1,30,240,9760,29280,5.083333333333333,22680,43.03,0,73,0.75,95.95,395,9365,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH02,S2,28,224,8928,8928,4.982142857142857,20160,44.29,0,64,0.72,94.82,462,8466,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH02,S3,22,176,4600,9200,3.2670454545454546,13464,34.17,0,35,0.76,96.85,145,4455,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH03,S1,20,160,7408,14816,5.7875,12600,58.79,0,64,0.86,96.69,245,7163,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH03,S2,19,152,5832,5832,4.796052631578948,11400,51.16,0,44,0.75,95.11,285,5547,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH03,S3,15,120,4352,13056,4.533333333333333,7650,56.89,0,34,0.78,95.09,214,4138,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH04,S1,23,184,7448,7448,5.059782608695652,15842,47.01,0,65,0.87,96.2,283,7165,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH04,S2,22,176,6248,18744,4.4375,14432,43.29,0,48,0.77,95.62,274,5974,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH04,S3,17,136,4528,4528,4.161764705882353,9479,47.77,0,36,0.8,96.25,170,4358,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH05,S1,18,144,5424,16272,4.708333333333333,10584,51.25,0,48,0.88,96.36,197,5227,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH05,S2,17,136,4904,4904,4.507352941176471,9520,51.51,0,38,0.77,96.46,174,4730,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-19,WH05,S3,14,112,3504,3504,3.9107142857142856,6664,52.58,0,25,0.71,96.3,130,3374,2025,10,October,Sunday,True,Low,False,0.0,False
2025-10-20,WH01,S1,25,200,11760,11760,7.35,17850,65.88,0,85,0.72,95.42,539,11221,2025,10,October,Monday,False,Normal,False,0.0,False
2025-10-20,WH01,S2,24,192,13696,27392,8.916666666666666,16320,83.92,0,117,0.85,95.27,648,13048,2025,10,October,Monday,False,High,False,0.0,False
2025-10-20,WH01,S3,19,152,10072,10072,8.282894736842104,10982,91.71,0,115,1.14,94.33,571,9501,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-20,WH02,S1,30,240,16560,16560,8.625,22680,73.02,0,136,0.82,94.57,899,15661,2025,10,October,Monday,False,Normal,False,0.0,False
2025-10-20,WH02,S2,28,224,15256,15256,8.513392857142858,20160,75.67,0,107,0.7,95.43,697,14559,2025,10,October,Monday,False,High,False,0.0,False
2025-10-20,WH02,S3,22,176,10752,10752,7.636363636363637,13464,79.86,0,79,0.73,96.76,348,10404,2025,10,October,Monday,False,High,False,0.0,False
2025-10-20,WH03,S1,20,160,10040,10040,7.84375,12600,79.68,0,67,0.67,96.48,353,9687,2025,10,October,Monday,False,High,False,0.0,False
2025-10-20,WH03,S2,19,152,9920,9920,8.157894736842104,11400,87.02,0,101,1.02,97.1,288,9632,2025,10,October,Monday,False,Very High,True,0.0,False
2025-10-20,WH03,S3,15,120,9256,9256,9.641666666666667,7650,120.99,1606,120,1.3,88.41,1073,8183,2025,10,October,Monday,False,Over Capacity,True,17.35,True
2025-10-20,WH04,S1,23,184,14776,29552,10.03804347826087,15842,93.27,0,167,1.13,96.07,581,14195,2025,10,October,Monday,False,Very High,True,0.0,False
